# 
# 04/20/2021 23:21:34
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P208 - D05 [kg m^-3],P209 - D06 [kg m^-3],P210 - D07 [kg m^-3],P211 - D08 [kg m^-3],P212 - D09 [kg m^-3],P213 - D10 [kg m^-3],P214 - D11 [kg m^-3],P215 - D12 [kg m^-3],P216 - D13 [kg m^-3],P217 - D14 [kg m^-3],P218 - D15 [kg m^-3],P219 - P01 [Pa],P220 - P02 [Pa],P221 - P03 [Pa],P222 - P04 [Pa],P223 - P05 [Pa],P224 - P06 [Pa],P225 - P07 [Pa],P226 - P08 [Pa],P227 - P09 [Pa],P228 - P11 [Pa],P229 - P10 [Pa],P230 - P12 [Pa],P231 - P13 [Pa],P232 - P14 [Pa],P233 - P15 [Pa],P234 - TC01 [K],P235 - TC02 [K],P236 - TC03 [K],P237 - TC04 [K],P238 - TC05 [K],P239 - TC06 [K],P240 - TC07 [K],P241 - TC09 [K],P242 - TC08 [K],P243 - TC10 [K],P244 - TC11 [K],P245 - TC12 [K],P246 - TC13 [K],P247 - TC14 [K],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P252 - TF05 [K],P253 - TF06 [K],P254 - TF07 [K],P255 - TF08 [K],P256 - TF09 [K],P257 - TF10 [K],P258 - TF11 [K],P259 - TF12 [K],P260 - TF13 [K],P261 - TF14 [K],P262 - TF15 [K],P263 - V02 [m s^-1],P264 - V01 [m s^-1],P265 - V03 [m s^-1],P266 - V04 [m s^-1],P267 - V05 [m s^-1],P268 - V06 [m s^-1],P269 - V07 [m s^-1],P270 - V08 [m s^-1],P271 - V09 [m s^-1],P272 - V10 [m s^-1],P273 - V11 [m s^-1],P274 - V13 [m s^-1],P275 - V12 [m s^-1],P276 - V14 [m s^-1],P277 - V15 [m s^-1]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P259,P260,P261,P262,P263,P264,P265,P266,P267,P268,P269,P270,P271,P272,P273,P274,P275,P276,P277
DP 618,1.2,-50,30,25.8365,4.1634999999999991,194.71479999999997,194.71479999999997,1201.1931042951605,21.673,47.6806,3,82.5852217353686,14,71.292610867684317,49.6768,47.6806,2,82.5852217353686,13,15,2.3979564969725061E-05,11.25,0.032,50.75,0.03,0.021672999999999998,0.015,1.2,168893.80625183356,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,48.6871,44.4377,40.5482,36.8622,33.5778,29.9009,26.5781,23.1939,20.1745,13.7265,16.8298,10.6836,7.52412,4.24604,0.902657,305.969,308.086,309.858,311.524,313.345,314.691,316.737,319.887,317.363,320.996,322.713,324.342,325.747,326.64,288.94,290.171,291.462,292.779,294.23,295.597,297.036,298.442,299.915,301.386,302.845,304.333,305.796,307.179,307.903,2.90435,3.03412,2.79504,2.72198,2.62532,2.60447,2.53676,2.56841,2.45809,2.51077,2.46059,2.41934,2.43039,2.46799,2.56481
DP 619,1.2,-50,30,25.939,4.061,196.27280000000002,196.2728,1212.1292730941504,21.878,48.131600000000006,3,83.366376649582179,14,71.6831883247911,50.0048,48.131600000000006,2,83.366376649582179,13,15,2.4435344934618248E-05,11.25,0.032,50.75,0.03,0.021878,0.015,1.2,165743.51664920637,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,48.307,43.9236,40.2078,36.428,33.0491,29.737,26.3636,23.1597,19.9473,13.5607,16.6904,10.3632,7.36384,4.31132,0.789868,305.603,307.416,309.622,311.268,312.896,314.335,316.279,319.546,318.026,320.657,322.536,324.098,325.399,327.061,288.946,290.134,291.474,292.766,294.207,295.622,296.992,298.395,299.836,301.279,302.758,304.208,305.672,307.137,307.702,2.91181,2.99587,2.74468,2.71648,2.59432,2.55239,2.54265,2.49671,2.48993,2.50238,2.45965,2.42085,2.48395,2.41218,2.59768
DP 620,1.2,-50,30,26.041,3.9589999999999996,197.8232,197.82319999999999,1223.0120947282671,22.082,48.580400000000004,3,84.143721052019089,14,72.071860526009544,50.3312,48.580400000000004,2,84.143721052019089,13,15,2.4893161063884987E-05,11.25,0.032,50.75,0.03,0.022082,0.015,1.2,162695.28765777129,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,47.6219,43.4713,39.7413,36.1942,32.6894,29.4413,26.1867,22.8194,19.7642,13.4038,16.5844,10.4163,7.41069,4.15542,0.761449,305.847,307.673,309.936,311.433,312.851,314.705,315.954,319.449,317.487,320.294,322.848,323.877,325.001,326.967,288.904,290.108,291.423,292.771,294.137,295.565,296.99,298.361,299.812,301.244,302.646,304.184,305.624,307.052,307.634,2.88126,3.00597,2.74198,2.67378,2.61166,2.55879,2.54053,2.52738,2.47927,2.46589,2.44811,2.40599,2.44683,2.45836,2.52971
DP 621,1.2,-50,30,26.143,3.8569999999999993,199.3736,199.3736,1233.8949163623843,22.286,49.02920000000001,3,84.921065454456013,14,72.460532727228014,50.6576,49.02920000000001,2,84.921065454456013,13,15,2.5355226260047563E-05,11.25,0.032,50.75,0.03,0.022286,0.015,1.2,159730.38293811711,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,47.4601,43.3433,39.4941,35.906,32.4703,29.4406,26.0529,22.9017,19.6708,13.3177,16.5287,10.4102,7.34169,4.31482,0.722267,305.616,307.816,309.435,311.664,312.891,314.871,316.169,319.145,317.786,320.426,322.296,323.917,325.082,326.855,288.937,290.129,291.416,292.763,294.137,295.577,296.911,298.278,299.744,301.231,302.617,304.077,305.525,306.948,307.695,2.85731,2.97039,2.75206,2.67087,2.59223,2.4719,2.53201,2.48333,2.49082,2.4769,2.48804,2.42334,2.423,2.41485,2.56959
DP 622,1.2,-50,30,26.244999999999997,3.7550000000000026,200.92399999999998,200.92399999999998,1244.7777379965007,22.49,49.478,3,85.698409856892908,14,72.849204928446454,50.983999999999995,49.478,2,85.698409856892908,13,15,2.5821540523105965E-05,11.25,0.032,50.75,0.03,0.02249,0.015,1.2,156845.79300665375,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,47.2026,43.2398,39.3913,36.0075,32.3638,29.3105,25.9326,22.7912,19.6274,13.4897,16.5659,10.2554,7.32189,4.1309,0.72305,305.429,307.569,309.652,311.497,312.371,314.812,316.044,318.944,317.062,320.569,322.351,323.501,324.38,325.933,288.946,290.112,291.368,292.793,294.113,295.501,296.906,298.293,299.717,301.126,302.541,303.944,305.423,306.772,307.608,2.83201,2.93957,2.71987,2.59529,2.6347,2.47049,2.4806,2.48528,2.45944,2.45097,2.41711,2.44772,2.47889,2.44674,2.52978
DP 623,1.2,-50,30,26.347,3.6529999999999987,202.4744,202.4744,1255.6605596306174,22.694,49.9268,3,86.475754259329818,14,73.237877129664923,51.3104,49.9268,2,86.475754259329818,13,15,2.629210385306021E-05,11.25,0.032,50.75,0.03,0.022694,0.015,1.2,154038.6430326917,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,46.282,42.4831,38.6658,35.1052,31.8224,28.5474,25.3431,22.1865,19.1332,13.0512,16.1166,10.0546,7.18033,4.11878,0.674742,305.909,307.886,309.562,311.086,312.76,314.112,315.713,319.244,316.731,320.571,322.183,323.363,324.857,325.861,288.918,290.168,291.423,292.752,294.085,295.432,296.831,298.205,299.608,301.063,302.428,303.924,305.401,306.799,307.579,2.7691,2.92449,2.69479,2.66422,2.57174,2.53865,2.49874,2.49924,2.42155,2.44115,2.43182,2.38166,2.42774,2.44248,2.53293
DP 624,1.2,-50,30,26.448999999999998,3.5510000000000019,204.0248,204.02479999999997,1266.5433812647343,22.898,50.375600000000006,3,87.253098661766742,14,73.626549330883378,51.6368,50.375600000000006,2,87.253098661766742,13,15,2.6766916249910278E-05,11.25,0.032,50.75,0.03,0.022898,0.015,1.2,151306.18567290416,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,45.7109,41.8202,38.1236,34.699,31.4177,28.3088,25.0998,21.968,18.828,12.6849,15.8886,9.7274,6.80406,3.78989,0.548104,305.493,307.625,309.718,311.12,312.898,314.409,315.618,318.69,317.15,320.098,321.863,323.183,324.502,325.918,288.902,290.099,291.384,292.71,294.034,295.417,296.783,298.173,299.581,300.999,302.374,303.802,305.206,306.619,307.34,2.79295,2.89977,2.71198,2.63776,2.5612,2.49536,2.4866,2.4798,2.45948,2.41852,2.43312,2.39768,2.42225,2.40727,2.52444
DP 625,1.2,-50,30,26.551000000000002,3.4489999999999981,205.5752,205.5752,1277.4262028988512,23.102,50.824400000000004,3,88.030443064203652,14,74.015221532101833,51.9632,50.824400000000004,2,88.030443064203652,13,15,2.7245977713656195E-05,11.25,0.032,50.75,0.03,0.023102,0.015,1.2,148645.79434674,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,45.616,41.8513,38.2883,34.7514,31.4695,28.2422,25.2261,21.9947,19.0257,13,16.0526,9.9425,7.03981,3.99776,0.776929,305.666,307.691,308.701,310.784,312.142,314.345,315.834,318.292,317.341,319.851,321.996,322.977,324.661,325.762,288.889,290.074,291.398,292.727,294.051,295.399,296.777,298.142,299.555,300.954,302.367,303.774,305.165,306.551,307.262,2.78596,2.88487,2.69619,2.64132,2.57186,2.48633,2.44154,2.46543,2.46804,2.42277,2.39626,2.37954,2.43085,2.38768,2.4733
DP 626,1.2,-50,30,26.653,3.3470000000000013,207.12560000000002,207.12560000000002,1288.3090245329679,23.306,51.2732,3,88.807787466640562,14,74.403893733320288,52.2896,51.2732,2,88.807787466640562,13,15,2.7729288244297935E-05,11.25,0.032,50.75,0.03,0.023306,0.015,1.2,146054.95692204847,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,45.4156,41.4446,37.9007,34.5491,31.4533,28.264,25.2913,22.0151,19.0323,13.0364,15.9855,9.91515,7.0019,3.99193,0.751272,305.644,307.94,309.68,310.8,312.804,314.184,315.859,318.587,317.113,320.038,321.585,322.657,323.989,325.27,288.874,290.103,291.382,292.699,294.089,295.421,296.793,298.148,299.532,300.922,302.356,303.717,305.141,306.477,307.051,2.78392,2.85512,2.68284,2.61006,2.47369,2.50033,2.42763,2.48335,2.4285,2.4232,2.37733,2.38734,2.42677,2.39333,2.47024
DP 627,1.2,-50,30,26.755000000000003,3.2449999999999974,208.676,208.676,1299.1918461670848,23.51,51.722000000000008,3,89.585131869077486,14,74.792565934538743,52.616000000000007,51.722000000000008,2,89.585131869077486,13,15,2.8216847841835518E-05,11.25,0.032,50.75,0.03,0.023510000000000003,0.015,1.2,143531.26978256213,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,44.7057,40.824,37.4648,33.9502,30.8701,27.7674,24.7383,21.5125,18.6606,12.8092,15.7321,9.73504,6.85212,3.96338,0.710585,305.513,307.385,309.386,311.078,312.607,313.907,315.812,318.338,317.356,320.275,321.797,323.404,324.368,325.639,288.876,290.083,291.371,292.673,294.004,295.351,296.76,298.079,299.477,300.902,302.307,303.694,305.101,306.465,307.08,2.78423,2.84017,2.64887,2.61295,2.49815,2.46605,2.4022,2.44128,2.40108,2.36166,2.33863,2.38681,2.42048,2.36954,2.47909
DP 628,1.2,-50,30,26.857,3.1430000000000007,210.22639999999998,210.22639999999998,1310.0746678012013,23.714,52.1708,3,90.362476271514382,14,75.1812381357572,52.9424,52.1708,2,90.362476271514382,13,15,2.8708656506268911E-05,11.25,0.032,50.75,0.03,0.023714,0.015,1.2,141072.43225107485,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,44.5492,40.7282,37.3057,34.0125,31.0027,27.8528,24.6554,21.6117,18.5963,12.6681,15.6619,9.74992,6.67312,3.9342,0.6169,305.599,307.327,309.283,311.312,312.696,314.142,315.471,318.363,316.621,320.064,321.839,323.046,324.572,325.926,288.902,290.096,291.309,292.668,294.067,295.349,296.655,297.997,299.371,300.838,302.223,303.605,304.949,306.397,307.109,2.76828,2.80887,2.63206,2.56036,2.46445,2.448,2.47407,2.45795,2.41894,2.37144,2.37132,2.3982,2.37031,2.37731,2.48358
DP 629,1.2,-50,30,26.959,3.0410000000000004,211.77679999999998,211.77679999999998,1320.9574894353182,23.918,52.619600000000005,3,91.1398206739513,14,75.569910336975653,53.2688,52.619600000000005,2,91.1398206739513,13,15,2.9204714237598153E-05,11.25,0.032,50.75,0.03,0.023918,0.015,1.2,138676.24134414675,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,43.9421,40.2114,36.7693,33.6739,30.5458,27.4551,24.391,21.335,18.4351,12.5478,15.5382,9.59806,6.81158,3.86953,0.560493,305.513,307.427,309.167,310.695,312.358,313.964,315.409,318.295,316.982,320.152,321.235,323.206,323.672,325.619,288.9,290.1,291.319,292.695,293.993,295.34,296.679,298.02,299.43,300.776,302.16,303.535,304.947,306.305,307.027,2.70654,2.7949,2.65104,2.51998,2.45565,2.44476,2.41513,2.44157,2.43523,2.37772,2.38123,2.35799,2.34543,2.3589,2.49445
DP 630,1.2,-50,30,27.061,2.939,213.3272,213.3272,1331.8403110694351,24.122,53.068400000000004,3,91.917165076388216,14,75.958582538194108,53.595200000000006,53.068400000000004,2,91.917165076388216,13,15,2.9705021035823231E-05,11.25,0.032,50.75,0.03,0.024122,0.015,1.2,136340.58683600457,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,43.6722,39.9413,36.4984,33.3991,30.1138,27.0296,24.0373,20.9979,18.1401,12.4059,15.2971,9.46792,6.63077,3.7955,0.518942,305.548,307.336,309.224,310.923,312.724,313.904,315.235,318.267,316.791,319.859,321.304,322.752,324.212,324.872,288.905,290.06,291.321,292.66,293.96,295.303,296.602,297.95,299.398,300.737,302.13,303.469,304.838,306.188,306.965,2.72476,2.77416,2.61185,2.50982,2.45768,2.45325,2.43989,2.44188,2.39359,2.35259,2.35319,2.3548,2.36112,2.37987,2.45028
DP 631,1.2,-50,30,27.1635,2.8365000000000009,214.8852,214.8852,1342.776479868425,24.327,53.519400000000012,3,92.698319990601789,14,76.349159995300909,53.923200000000008,53.519400000000012,2,92.698319990601789,13,15,3.0212060679438987E-05,11.25,0.032,50.75,0.03,0.024327,0.015,1.2,134052.42505541019,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,43.2636,39.8793,36.4442,33.0715,30.1026,26.8579,23.8357,20.8798,18.0973,12.2935,15.2161,9.49863,6.72917,3.84372,0.674922,305.646,307.705,309.159,310.894,312.453,313.605,315.071,317.954,316.616,319.645,321.044,322.431,323.655,324.471,288.91,290.127,291.333,292.62,293.954,295.229,296.549,297.852,299.295,300.635,302.015,303.373,304.714,306.097,306.712,2.62364,2.75873,2.59271,2.5556,2.46316,2.48452,2.43568,2.42967,2.36769,2.36171,2.35339,2.31695,2.34748,2.34528,2.42988
DP 632,1.2,-50,30,27.2655,2.7345000000000006,216.43559999999997,216.43559999999997,1353.6593015025417,24.531,53.9682,3,93.475664393038684,14,76.737832196519349,54.2496,53.9682,2,93.475664393038684,13,15,3.0720886440215011E-05,11.25,0.032,50.75,0.03,0.024531,0.015,1.2,131832.13342107111,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,43.3399,39.6158,36.2462,33.0746,30.0474,26.9237,24.0713,21.0532,18.2328,12.3485,15.3267,9.59956,6.58506,3.87094,0.73693,305.327,307.255,309.568,310.467,312.156,313.725,314.591,317.717,316.736,319.163,320.381,321.793,323.488,324.122,288.885,290.058,291.308,292.612,293.892,295.23,296.583,297.901,299.321,300.564,301.902,303.355,304.627,305.969,306.608,2.6613,2.72121,2.5656,2.52463,2.45871,2.4182,2.37455,2.39039,2.36191,2.37443,2.37819,2.37896,2.31741,2.35119,2.39948
DP 633,1.2,-50,30,27.3675,2.6325000000000003,217.986,217.986,1364.5421231366583,24.735,54.417,3,94.2530087954756,14,77.1265043977378,54.576,54.417,2,94.2530087954756,13,15,3.1233961267886881E-05,11.25,0.032,50.75,0.03,0.024735,0.015,1.2,129666.54998589618,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,42.6027,39.0735,35.7012,32.6792,29.4437,26.3828,23.5897,20.6593,17.7838,12.1495,14.9386,9.33675,6.4368,3.67488,0.5435,305.285,307.52,309.025,310.366,311.852,314.036,315.223,317.875,316.752,319.312,320.42,321.79,323.821,324.785,288.885,290.078,291.311,292.64,293.91,295.216,296.518,297.867,299.21,300.53,301.932,303.216,304.588,305.965,306.701,2.65677,2.71532,2.59877,2.50602,2.47066,2.43218,2.3627,2.37784,2.36597,2.36151,2.32981,2.31776,2.3322,2.3383,2.43092
DP 634,1.2,-50,30,27.4695,2.5305,219.53640000000001,219.5364,1375.4249447707753,24.939,54.865800000000007,3,95.030353197912518,14,77.515176598956259,54.9024,54.865800000000007,2,95.030353197912518,13,15,3.1751285162454585E-05,11.25,0.032,50.75,0.03,0.024939,0.015,1.2,127553.8920480946,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,42.0489,38.6286,35.3622,32.1595,29.1191,26.1988,23.4099,20.5206,17.7087,12.0068,14.8112,9.18548,6.33647,3.59724,0.471777,305.277,307.167,309.241,310.12,312.083,313.651,315.363,317.593,316.346,319.419,320.523,321.806,323.175,324.998,288.892,290.079,291.323,292.629,293.878,295.221,296.535,297.861,299.216,300.535,301.881,303.257,304.574,305.947,306.694,2.62586,2.69706,2.51873,2.52565,2.43633,2.39601,2.35536,2.38374,2.35621,2.35009,2.32874,2.30753,2.29377,2.29765,2.42044
DP 635,1.2,-50,30,27.5715,2.4284999999999997,221.08679999999998,221.08679999999998,1386.3077664048919,25.143,55.314600000000006,3,95.807697600349428,14,77.903848800174728,55.228800000000007,55.314600000000006,2,95.807697600349428,13,15,3.2272858123918121E-05,11.25,0.032,50.75,0.03,0.025143000000000002,0.015,1.2,125492.44893183031,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,41.9503,38.6392,35.2362,32.2572,29.0403,26.2195,23.4043,20.4644,17.773,12.1986,14.8952,9.23914,6.40977,3.63861,0.624026,305.757,307.335,309.095,310.552,311.594,313.66,315.078,317.763,316.47,319.033,320.669,321.492,323.928,324.084,288.895,290.066,291.275,292.601,293.832,295.184,296.483,297.772,299.159,300.51,301.874,303.187,304.424,305.844,306.423,2.59466,2.68262,2.55966,2.45177,2.48077,2.37291,2.3449,2.38373,2.35792,2.34234,2.28735,2.34027,2.34377,2.35367,2.42484
DP 636,1.2,-50,30,27.6735,2.3264999999999993,222.6372,222.6372,1397.1905880390086,25.347,55.763400000000004,3,96.585042002786338,14,78.292521001393169,55.5552,55.763400000000004,2,96.585042002786338,13,15,3.2798680152277483E-05,11.25,0.032,50.75,0.03,0.025347,0.015,1.2,123480.57852318106,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,41.4572,38.0988,34.828,31.7943,28.8784,26.0478,23.2083,20.2156,17.5888,11.9535,14.7476,9.26448,6.2305,3.59098,0.522378,305.607,307.071,308.72,310.793,312.297,313.535,314.915,317.41,316.216,319.131,320.361,321.7,323.085,324.355,288.892,290.099,291.305,292.585,293.882,295.18,296.487,297.73,299.106,300.451,301.799,303.172,304.369,305.792,306.344,2.60862,2.66262,2.55723,2.45719,2.4111,2.35845,2.3553,2.39622,2.33678,2.30074,2.31356,2.37621,2.28383,2.31921,2.37158
DP 637,1.2,-50,30,27.7755,2.224499999999999,224.18759999999997,224.18759999999997,1408.0734096731255,25.551,56.2122,3,97.362386405223248,14,78.681193202611638,55.881600000000006,56.2122,2,97.362386405223248,13,15,3.3328751247532678E-05,11.25,0.032,50.75,0.03,0.025550999999999997,0.015,1.2,121516.70399891808,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,40.9698,37.7557,34.4732,31.4463,28.4886,25.5958,22.8431,20.1052,17.3058,11.5355,14.3908,8.92854,6.13548,3.42651,0.419323,305.234,307.404,308.723,310.271,311.581,313.566,314.86,317.032,316.16,318.294,319.514,321.29,322.823,324.542,288.893,290.076,291.286,292.511,293.793,295.097,296.398,297.703,299.051,300.341,301.575,302.954,304.251,305.574,306.358,2.55798,2.65748,2.53358,2.47286,2.42171,2.38415,2.35042,2.32155,2.3448,2.30692,2.36964,2.33483,2.30562,2.28375,2.39717
DP 638,1.2,-50,30,27.877499999999998,2.1225000000000023,225.738,225.73799999999997,1418.9562313072422,25.755,56.661,3,98.139730807660158,14,79.069865403830079,56.208,56.661,2,98.139730807660158,13,15,3.3863071409683719E-05,11.25,0.032,50.75,0.03,0.025755,0.015,1.2,119599.31073593737,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,40.583,37.3452,34.1982,31.3837,28.2939,25.4598,22.6845,19.904,17.1882,11.7014,14.491,8.97329,6.17323,3.50413,0.514593,305.297,307.243,308.709,310.393,311.619,313.358,314.645,317.801,316.361,319.282,320.323,321.383,323.017,324.438,288.897,290.09,291.261,292.575,293.825,295.069,296.374,297.705,299.029,300.386,301.699,302.988,304.317,305.604,306.468,2.54955,2.63173,2.51101,2.41017,2.39784,2.35674,2.33733,2.34525,2.32641,2.2659,2.31582,2.29754,2.29408,2.29275,2.34782
DP 639,1.2,-50,30,27.9795,2.0204999999999984,227.28840000000002,227.2884,1429.8390529413591,25.959,57.109800000000007,3,98.917075210097082,14,79.458537605048548,56.534400000000005,57.109800000000007,2,98.917075210097082,13,15,3.440164063873058E-05,11.25,0.032,50.75,0.03,0.025959,0.015,1.2,117726.94339003027,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,40.4927,37.1975,34.1586,31.1672,28.4039,25.5221,22.6633,19.9426,17.1369,11.6625,14.5148,8.85632,6.2895,3.53841,0.600387,305.973,307.293,308.976,310.364,311.879,313.601,314.789,316.985,315.952,318.753,319.797,320.802,322.726,323.971,288.884,290.08,291.276,292.543,293.827,295.096,296.349,297.637,298.955,300.271,301.563,302.839,304.167,305.462,306.094,2.55043,2.60547,2.47702,2.44102,2.34572,2.33775,2.35683,2.3578,2.33973,2.30907,2.31902,2.27538,2.32159,2.28874,2.37028
DP 640,1.2,-50,30,28.0815,1.9185000000000016,228.8388,228.8388,1440.7218745754758,26.163,57.558600000000006,3,99.694419612533991,14,79.847209806266989,56.8608,57.558600000000006,2,99.694419612533991,13,15,3.494445893467328E-05,11.25,0.032,50.75,0.03,0.026163000000000002,0.015,1.2,115898.203133471,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,39.968,36.8991,33.7419,30.8189,27.8888,25.1058,22.3511,19.6625,16.7888,11.3592,14.112,8.83392,6.17884,3.36042,0.425886,305.496,307.382,308.646,310.622,311.806,313.279,314.639,316.662,316.223,318.806,320.08,321.424,322.472,324.484,288.892,290.113,291.305,292.571,293.816,295.115,296.377,297.731,299.035,300.321,301.583,302.935,304.26,305.481,306.289,2.4965,2.58623,2.46399,2.37916,2.36527,2.32052,2.32314,2.27919,2.34287,2.29592,2.30043,2.28396,2.25684,2.28231,2.35819
DP 641,1.2,-50,30,28.183500000000002,1.8164999999999978,230.38920000000002,230.38920000000002,1451.6046962095925,26.367,58.007400000000004,3,100.47176401497089,14,80.235882007485458,57.187200000000004,58.007400000000004,2,100.47176401497089,13,15,3.5491526297511813E-05,11.25,0.032,50.75,0.03,0.026367,0.015,1.2,114111.74504163071,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,39.7541,36.5629,33.5891,30.5605,27.8925,24.9012,22.2288,19.4372,16.8577,11.4939,14.2493,8.7587,6.16176,3.55758,0.551286,305.773,306.692,308.675,310.418,311.617,313.174,314.601,317.296,316.135,318.83,319.952,320.957,322.445,323.475,288.907,290.061,291.227,292.466,293.781,295.049,296.36,297.628,298.933,300.251,301.556,302.869,304.182,305.5,306.11,2.55659,2.58392,2.44001,2.42563,2.3211,2.31913,2.30047,2.31986,2.27996,2.25002,2.26599,2.26321,2.28595,2.25306,2.35178
DP 642,1.2,-50,30,28.2855,1.714500000000001,231.93959999999998,231.93959999999998,1462.4875178437094,26.571,58.45620000000001,3,101.24910841740781,14,80.624554208703913,57.513600000000004,58.45620000000001,2,101.24910841740781,13,15,3.6042842727246186E-05,11.25,0.032,50.75,0.03,0.026571,0.015,1.2,112366.27561949899,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,39.2911,36.2369,33.1442,30.3394,27.4884,24.6801,22.0166,19.2859,16.6712,11.286,13.9941,8.63008,6.05013,3.39253,0.488068,305.469,307.385,308.698,310.663,311.881,313.126,314.56,317.358,315.87,318.989,319.908,321.157,322.796,323.857,288.891,290.078,291.254,292.513,293.765,295.031,296.352,297.6,298.924,300.213,301.494,302.797,304.087,305.405,306.181,2.47903,2.5509,2.43808,2.38327,2.32863,2.32195,2.30794,2.32101,2.26967,2.25682,2.28209,2.23696,2.27325,2.24233,2.34472
