# 
# 06/15/2021 17:48:16
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P208 - D05 [kg m^-3],P209 - D06 [kg m^-3],P210 - D07 [kg m^-3],P211 - D08 [kg m^-3],P212 - D09 [kg m^-3],P213 - D10 [kg m^-3],P214 - D11 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P252 - TF05 [K],P253 - TF06 [K],P254 - TF07 [K],P255 - TF08 [K],P256 - TF09 [K],P257 - TF10 [K],P258 - TF11 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P285 - V05 [m s^-1],P286 - V06 [m s^-1],P287 - V07 [m s^-1],P288 - V08 [m s^-1],P289 - V09 [m s^-1],P290 - V10 [m s^-1],P291 - V11 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P300 - P05 [Pa],P301 - P06 [Pa],P302 - P07 [Pa],P303 - P08 [Pa],P304 - P09 [Pa],P305 - P10 [Pa],P306 - P11 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K],P314 - TC04 [K],P315 - TC05 [K],P316 - TC06 [K],P317 - TC07 [K],P318 - TC08 [K],P319 - TC09 [K],P320 - TC10 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P296,P297,P298,P299,P300,P301,P302,P303,P304,P305,P306,P311,P312,P313,P314,P315,P316,P317,P318,P319,P320
DP 568,0.6,-50,30,25.8365,4.1634999999999991,155.7034,155.7034,645.61979443904443,21.673,34.6768,3,60.061979443904441,10,60.030989721952224,43.1749,34.6768,2,60.061979443904441,9,15,2.3979564969725061E-05,11.25,0.032,50.75,0.03,0.021672999999999998,0.015,0.6,168893.80625183356,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.373,289.947,291.698,293.708,295.816,298.226,300.385,302.647,305.343,307.736,309.311,5.09434,4.19755,3.94794,3.60607,3.4268,3.22255,3.16472,2.90578,2.94581,2.86988,3.19077,69.4586,59.8674,49.7506,42.1267,35.2094,28.8549,22.703,17.4465,11.488,6.42556,-0.0110943,301.939,305.182,307.947,310.863,313.568,315.936,318.765,321.912,324.247,327.148
DP 569,0.6,-50,30,25.939,4.061,156.8924,156.8924,651.30092108787039,21.878,35.0048,3,60.630092108787039,10,60.31504605439352,43.4414,35.0048,2,60.630092108787039,9,15,2.4435344934618248E-05,11.25,0.032,50.75,0.03,0.021878,0.015,0.6,165743.51664920637,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.319,289.858,291.609,293.667,295.719,298.044,300.342,302.755,305.286,307.617,309.231,5.03869,4.4319,4.04033,3.63177,3.35539,3.15048,3.10567,2.9625,2.87822,2.98656,3.19215,68.9993,58.3109,48.4669,41.2061,34.8006,28.4577,22.2125,16.5809,11.6575,6.0318,-0.255671,302.055,304.65,307.569,310.694,313.214,315.785,318.743,322.554,324.323,326.607
DP 570,0.6,-50,30,26.041,3.9589999999999996,158.0756,158.0756,656.95433492377515,22.082,35.3312,3,61.195433492377518,10,60.597716746188766,43.7066,35.3312,2,61.195433492377518,9,15,2.4893161063884987E-05,11.25,0.032,50.75,0.03,0.022082,0.015,0.6,162695.28765777129,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.316,289.882,291.764,293.715,295.884,298.15,300.374,302.793,304.984,307.519,308.976,5.03865,4.33184,3.83636,3.5572,3.23467,3.20326,3.02954,3.0763,2.97662,2.86748,3.14947,67.8984,57.3035,49.3674,41.7352,34.7352,28.3165,22.6228,16.7964,11.6203,6.2923,-0.0573633,301.749,305.289,307.57,310.821,313.739,316.144,319.034,321.961,324.501,326.464
DP 571,0.6,-50,30,26.143,3.8569999999999993,159.2588,159.2588,662.60774875967991,22.286,35.6576,3,61.760774875967996,10,60.880387437984005,43.9718,35.6576,2,61.760774875967996,9,15,2.5355226260047563E-05,11.25,0.032,50.75,0.03,0.022286,0.015,0.6,159730.38293811711,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.343,290.026,291.759,293.821,295.73,297.921,300.139,302.392,304.999,307.351,308.907,4.9326,4.13848,3.84119,3.50407,3.38259,3.16176,3.09615,2.99606,2.82427,2.8674,3.17396,68.5834,58.2706,49.0611,41.7458,34.4314,28.2507,22.1224,16.7713,11.4998,6.06956,-0.123875,302.548,305.272,307.577,310.334,313.126,315.521,318.739,321.351,324.279,326.291
DP 572,0.6,-50,30,26.244999999999997,3.7550000000000026,160.442,160.44199999999998,668.26116259558478,22.49,35.984,3,62.326116259558482,10,61.163058129779245,44.236999999999995,35.984,2,62.326116259558482,9,15,2.5821540523105965E-05,11.25,0.032,50.75,0.03,0.02249,0.015,0.6,156845.79300665375,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.364,289.833,291.649,293.718,295.639,297.87,300.113,302.547,304.792,307.171,308.866,4.89329,4.35442,3.81984,3.46432,3.26698,3.10076,3.01738,2.95,2.96451,2.92111,3.09437,68.2257,56.8904,48.2386,41.2307,34.4391,28.2666,22.3659,16.7988,11.6047,5.86134,-0.0470824,301.575,304.663,307.267,310.147,313.465,315.581,318.963,321.527,323.43,325.988
DP 573,0.6,-50,30,26.347,3.6529999999999987,161.6252,161.6252,673.91457643148965,22.694,36.3104,3,62.891457643148961,10,61.445728821574484,44.5022,36.3104,2,62.891457643148961,9,15,2.629210385306021E-05,11.25,0.032,50.75,0.03,0.022694,0.015,0.6,154038.6430326917,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.411,289.857,291.611,293.629,295.754,297.978,300.082,302.47,304.769,307.023,308.678,4.86287,4.22569,3.71071,3.61325,3.31821,3.06694,3.1794,2.88853,2.95612,2.92582,3.12582,69.0734,57.5958,49.6498,41.5831,35.1097,29.2585,22.7851,17.7414,11.8024,6.46206,0.0582782,301.723,304.845,307.812,310.614,312.908,315.875,318.679,321.024,323.026,325.791
DP 574,0.6,-50,30,26.448999999999998,3.5510000000000019,162.8084,162.8084,679.56799026739441,22.898,36.6368,3,63.456799026739439,10,61.728399513369723,44.767399999999995,36.6368,2,63.456799026739439,9,15,2.6766916249910278E-05,11.25,0.032,50.75,0.03,0.022898,0.015,0.6,151306.18567290416,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.405,289.938,291.786,293.556,295.511,297.888,299.908,302.323,304.665,306.885,308.591,4.92081,4.21257,3.70563,3.59253,3.23425,3.1322,3.1755,2.91713,2.92608,3.02547,3.08059,67.1933,56.6285,48.7452,41.0481,35.0861,28.5243,21.9795,16.7207,11.1578,5.42248,-0.0682732,302.07,304.425,306.838,309.923,312.659,314.884,317.937,320.129,322.858,325.447
DP 575,0.6,-50,30,26.551000000000002,3.4489999999999981,163.9916,163.9916,685.22140410329928,23.102,36.9632,3,64.022140410329925,10,62.011070205164962,45.0326,36.9632,2,64.022140410329925,9,15,2.7245977713656195E-05,11.25,0.032,50.75,0.03,0.023102,0.015,0.6,148645.79434674,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.374,289.866,291.556,293.545,295.414,297.619,299.823,302.144,304.458,306.558,308.27,4.81068,4.16612,3.75084,3.42944,3.33044,3.19934,3.12807,2.9739,2.93752,3.01167,3.12078,68.0643,56.8783,48.9972,41.2949,34.3826,28.0386,21.9587,16.6467,11.3116,6.06542,0.102726,302.034,304.865,306.985,309.693,312.067,315.357,317.945,320.943,323.175,324.805
DP 576,0.6,-50,30,26.653,3.3470000000000013,165.1748,165.1748,690.874817939204,23.306,37.2896,3,64.5874817939204,10,62.293740896960209,45.297799999999995,37.2896,2,64.5874817939204,9,15,2.7729288244297935E-05,11.25,0.032,50.75,0.03,0.023306,0.015,0.6,146054.95692204847,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.36,289.927,291.564,293.579,295.471,297.66,299.817,302.027,304.269,306.653,308.031,4.77448,4.04372,3.69565,3.52349,3.23931,3.14007,3.16492,2.94549,2.99036,2.86173,3.11475,67.9866,57.6185,49.9252,41.5565,35.5545,28.7506,22.465699999999998,17.0785,11.6296,6.57342,0.0707731,302.099,304.98,307.143,310.083,312.516,314.707,317.549,320.152,322.487,324.621
DP 577,0.6,-50,30,26.755000000000003,3.2449999999999974,166.358,166.358,696.52823177510891,23.51,37.616000000000007,3,65.1528231775109,10,62.576411588755455,45.563,37.616000000000007,2,65.1528231775109,9,15,2.8216847841835518E-05,11.25,0.032,50.75,0.03,0.023510000000000003,0.015,0.6,143531.26978256213,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.337,289.871,291.522,293.452,295.526,297.629,299.859,302.117,304.319,306.572,307.997,4.83962,4.08268,3.6719,3.59173,3.2364,3.11959,2.97949,3.03651,2.87953,2.9624,3.12727,66.2664,56.0828,48.6015,40.4477,34.259,28.3848,22.905,16.7323,11.8392,5.83492,0.0806369,301.545,304.784,307.207,309.691,312.436,315.099,317.973,320.162,322.033,324.651
DP 578,0.6,-50,30,26.857,3.1430000000000007,167.5412,167.5412,702.18164561101366,23.714,37.9424,3,65.718164561101361,10,62.859082280550687,45.828199999999995,37.9424,2,65.718164561101361,9,15,2.8708656506268911E-05,11.25,0.032,50.75,0.03,0.023714,0.015,0.6,141072.43225107485,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.365,289.964,291.658,293.529,295.592,297.56,299.779,302.086,304.114,306.465,307.945,4.81584,4.09642,3.70373,3.39413,3.23628,3.12779,2.9445,2.91835,2.97158,2.90714,3.1065,65.6565,55.7217,48.0013,40.8425,34.3356,27.9116,22.3114,16.8456,11.0236,6.00449,-0.151755,301.639,304.853,307.479,309.882,312.342,314.905,317.424,320.059,322.344,324.982
DP 579,0.6,-50,30,26.959,3.0410000000000004,168.7244,168.7244,707.83505944691842,23.918,38.2688,3,66.283505944691839,10,63.141752972345927,46.0934,38.2688,2,66.283505944691839,9,15,2.9204714237598153E-05,11.25,0.032,50.75,0.03,0.023918,0.015,0.6,138676.24134414675,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.293,289.97,291.661,293.553,295.492,297.447,299.575,301.715,304.16,306.393,308.098,4.73589,4.08087,3.80284,3.38271,3.27021,3.17127,3.09694,3.06179,2.9003,2.84303,3.04181,65.3104,55.4468,47.4481,40.6602,33.8722,27.8588,21.8684,16.1266,11.0669,6.15893,-0.0954117,301.658,304.635,307.247,309.789,312.232,314.724,317.16,320.025,322.162,324.958
DP 580,0.6,-50,30,27.061,2.939,169.9076,169.9076,713.48847328282329,24.122,38.595200000000006,3,66.848847328282332,10,63.424423664141173,46.3586,38.595200000000006,2,66.848847328282332,9,15,2.9705021035823231E-05,11.25,0.032,50.75,0.03,0.024122,0.015,0.6,136340.58683600457,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.359,289.844,291.542,293.562,295.459,297.584,299.584,301.912,304.08,306.378,307.761,4.68451,4.04201,3.69639,3.40231,3.1303,3.07199,3.15828,2.86089,2.89647,2.85878,3.07226,65.2828,54.9464,47.7698,40.1302,34.1351,27.6057,21.6899,16.8288,11.386,5.85408,0.133691,301.589,304.706,307.253,309.336,312.154,314.982,317.325,319.773,321.54,324.188
DP 581,0.6,-50,30,27.1635,2.8365000000000009,171.09660000000002,171.0966,719.16959993164937,24.327,38.923200000000008,3,67.416959993164937,10,63.708479996582469,46.6251,38.923200000000008,2,67.416959993164937,9,15,3.0212060679438987E-05,11.25,0.032,50.75,0.03,0.024327,0.015,0.6,134052.42505541019,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.339,289.899,291.601,293.557,295.504,297.592,299.707,301.806,303.966,306.133,307.596,4.66336,3.91921,3.60221,3.30496,3.19997,3.07374,2.94936,2.97439,2.85313,2.79063,3.19616,65.6319,56.012,48.2049,40.8736,34.1922,27.7129,22.3082,16.4886,11.2837,6.47031,0.0403033,301.737,304.527,307.236,309.764,311.592,314.583,316.959,319.281,321.998,324.472
DP 582,0.6,-50,30,27.2655,2.7345000000000006,172.2798,172.2798,724.823013767554,24.531,39.2496,3,67.9823013767554,10,63.991150688377708,46.890299999999996,39.2496,2,67.9823013767554,9,15,3.0720886440215011E-05,11.25,0.032,50.75,0.03,0.024531,0.015,0.6,131832.13342107111,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.347,289.963,291.526,293.365,295.458,297.391,299.424,301.568,303.63,305.918,307.173,4.66383,3.95428,3.65548,3.32816,3.17937,3.10253,3.13448,2.92912,2.97256,2.78268,3.17812,65.2109,56.0247,47.9213,40.414,34.0619,27.9528,22.1606,16.8094,11.1455,6.40759,-0.095823,301.591,304.507,307.108,309.195,311.947,314.535,317.165,318.825,321.503,323.814
DP 583,0.6,-50,30,27.3675,2.6325000000000003,173.463,173.463,730.47642760345877,24.735,39.576,3,68.54764276034588,10,64.273821380172947,47.1555,39.576,2,68.54764276034588,9,15,3.1233961267886881E-05,11.25,0.032,50.75,0.03,0.024735,0.015,0.6,129666.54998589618,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.37,289.922,291.521,293.343,295.301,297.339,299.467,301.561,303.705,305.864,307.501,4.63304,3.94908,3.6203,3.43042,3.2583,3.08433,3.03518,2.95793,3.02133,2.92707,3.05749,64.3814,54.4956,47.4075,39.9926,33.4276,27.6196,22.0422,16.7599,11.0068,5.90477,-0.0929651,301.583,304.786,306.757,309.37,312.062,314.728,317.288,319.266,321.332,323.982
DP 584,0.6,-50,30,27.4695,2.5305,174.6462,174.6462,736.12984143936364,24.939,39.9024,3,69.112984143936359,10,64.5564920719682,47.4207,39.9024,2,69.112984143936359,9,15,3.1751285162454585E-05,11.25,0.032,50.75,0.03,0.024939,0.015,0.6,127553.8920480946,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.316,289.797,291.401,293.35,295.176,297.14,299.179,301.232,303.508,305.481,307.205,4.62446,4.06251,3.65239,3.42372,3.25959,3.14414,3.06239,3.08295,2.78137,2.84746,3.08299,64.354,55.2052,47.6881,40.1611,33.4191,27.6003,21.7259,16.0137,11.3502,6.15003,-0.210738,301.337,304.313,306.772,308.776,311.776,314.394,316.714,318.63,320.889,323.02
DP 585,0.6,-50,30,27.5715,2.4284999999999997,175.8294,175.8294,741.78325527526852,25.143,40.228800000000007,3,69.678325527526852,10,64.839162763763426,47.685900000000004,40.228800000000007,2,69.678325527526852,9,15,3.2272858123918121E-05,11.25,0.032,50.75,0.03,0.025143000000000002,0.015,0.6,125492.44893183031,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.345,289.82,291.478,293.375,295.295,297.23,299.264,301.36,303.618,305.617,307.004,4.56994,3.99639,3.60321,3.28824,3.1832,3.11193,2.96965,2.95503,2.87362,2.77931,3.149,63.9376,54.0304,47.243899999999996,40.2409,33.403,27.3783,21.9598,16.4531,11.188,6.5139,0.186618,301.453,304.279,306.599,309.018,311.85,313.833,316.282,319.052,320.786,323.528
DP 586,0.6,-50,30,27.6735,2.3264999999999993,177.0126,177.01260000000002,747.43666911117339,25.347,40.555200000000006,3,70.243666911117344,10,65.121833455558672,47.951100000000004,40.555200000000006,2,70.243666911117344,9,15,3.2798680152277483E-05,11.25,0.032,50.75,0.03,0.025347,0.015,0.6,123480.57852318106,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.343,289.768,291.572,293.188,295.184,297.248,299.205,301.346,303.344,305.52,306.954,4.54705,3.90684,3.55923,3.48342,3.23509,3.04276,3.05704,3.04535,2.94752,2.87077,3.10961,64.0667,54.9718,47.224,39.9771,33.4402,28.0506,22.2644,16.1384,10.9094,5.74328,-0.135646,300.885,304.517,306.201,308.814,312.179,314.281,316.597,318.243,320.442,323.029
DP 587,0.6,-50,30,27.7755,2.224499999999999,178.1958,178.1958,753.09008294707814,25.551,40.8816,3,70.809008294707809,10,65.404504147353919,48.216300000000004,40.8816,2,70.809008294707809,9,15,3.3328751247532678E-05,11.25,0.032,50.75,0.03,0.025550999999999997,0.015,0.6,121516.70399891808,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.32,289.831,291.532,293.278,295.066,297.067,299.01,300.996,303.176,305.409,306.973,4.58873,3.89523,3.68506,3.3187,3.25002,3.12791,2.95505,2.85976,2.89224,2.91377,2.9902,63.0727,54.3215,46.508,39.8427,33.3609,27.3668,21.79,16.5591,11.1839,5.94662,0.118388,301.641,304.631,306.514,308.942,311.724,313.519,316.419,318.796,320.888,322.809
DP 588,0.6,-50,30,27.877499999999998,2.1225000000000023,179.379,179.37899999999996,758.7434967829829,25.755,41.208,3,71.374349678298287,10,65.687174839149151,48.4815,41.208,2,71.374349678298287,9,15,3.3863071409683719E-05,11.25,0.032,50.75,0.03,0.025755,0.015,0.6,119599.31073593737,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.339,289.736,291.446,293.168,295.163,297.01,299.108,301.267,303.226,305.279,306.724,4.49884,3.94933,3.64608,3.37281,3.14244,3.11335,3.00263,2.88356,2.92048,2.89334,3.087,63.5272,53.9054,46.6559,39.9754,33.8004,27.7467,22.1099,16.5306,11.2628,6.01192,-0.0485538,301.273,303.914,306.586,309.116,311.476,313.451,316.284,318.275,320.553,322.912
DP 589,0.6,-50,30,27.9795,2.0204999999999984,180.56220000000002,180.56220000000002,764.39691061888777,25.959,41.534400000000005,3,71.93969106188878,10,65.9698455309444,48.746700000000004,41.534400000000005,2,71.93969106188878,9,15,3.440164063873058E-05,11.25,0.032,50.75,0.03,0.025959,0.015,0.6,117726.94339003027,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.368,289.735,291.332,293.098,295.097,297.023,299.039,301.123,303.246,305.188,306.639,4.40114,3.9956,3.56469,3.41621,3.09811,3.1044,3.04974,2.91786,2.88173,2.8683,3.11889,63.4086,53.3445,46.6049,39.1752,33.4632,27.3979,21.5213,16.4054,10.8029,6.06607,-0.236847,301.031,303.458,306.096,308.657,311.545,313.305,315.989,317.871,320.647,322.511
DP 590,0.6,-50,30,28.0815,1.9185000000000016,181.7454,181.7454,770.05032445479264,26.163,41.860800000000005,3,72.505032445479259,10,66.252516222739644,49.0119,41.860800000000005,2,72.505032445479259,9,15,3.494445893467328E-05,11.25,0.032,50.75,0.03,0.026163000000000002,0.015,0.6,115898.203133471,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.328,289.922,291.491,293.346,295.066,297.104,298.948,301.175,303.201,305.149,306.592,4.49583,3.88984,3.43702,3.29667,3.23028,3.04898,2.9557,2.90244,2.89073,2.91803,3.06969,61.8972,52.9534,46.4218,39.2746,32.8074,26.966,21.4666,16.0063,10.8704,5.5885,-0.145614,301.655,303.929,306.43,308.575,310.93,313.502,315.815,318.065,320.645,322.376
DP 591,0.6,-50,30,28.183500000000002,1.8164999999999978,182.92860000000002,182.92860000000002,775.7037382906974,26.367,42.187200000000004,3,73.070373829069737,10,66.535186914534876,49.277100000000004,42.187200000000004,2,73.070373829069737,9,15,3.5491526297511813E-05,11.25,0.032,50.75,0.03,0.026367,0.015,0.6,114111.74504163071,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.341,289.78,291.364,293.227,294.99,297.001,299.005,300.99,303.09,305.055,306.582,4.38228,3.84272,3.5556,3.27055,3.08637,3.06324,2.9701,2.95152,2.90243,2.86299,3.07917,62.8278,53.1594,46.0934,39.2387,33.4097,27.4431,21.4822,16.3913,10.7969,5.99042,-0.0692915,301.461,303.778,306.235,308.929,311.422,313.426,315.986,317.917,320.253,322.475
DP 592,0.6,-50,30,28.2855,1.714500000000001,184.1118,184.1118,781.35715212660227,26.571,42.513600000000004,3,73.63571521266023,10,66.817857606330108,49.5423,42.513600000000004,2,73.63571521266023,9,15,3.6042842727246186E-05,11.25,0.032,50.75,0.03,0.026571,0.015,0.6,112366.27561949899,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.34,289.704,291.375,293.256,294.973,296.911,299.027,301.085,303.124,305.117,306.514,4.4441,3.86929,3.57501,3.28972,3.16065,3.03907,2.90834,2.91348,2.77307,2.82857,3.07633,61.6885,53.2275,45.5556,38.9625,32.7726,26.7041,21.5071,15.8842,11.3548,5.91664,-0.146624,301.386,304.118,306.676,308.76,311.136,313.411,315.832,318.236,320.097,322.12
DP 593,0.6,-50,30,28.387999999999998,1.6120000000000019,185.30079999999998,185.30079999999998,787.03827877542813,26.776,42.8416,3,74.2038278775428,10,67.101913938771418,49.8088,42.8416,2,74.2038278775428,9,15,3.6601142049584508E-05,11.25,0.032,50.75,0.03,0.026776,0.015,0.6,110652.28496185613,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.316,289.801,291.283,293.112,294.961,296.776,298.824,300.935,303.083,304.99,306.366,4.43028,3.78349,3.63027,3.23948,3.10415,3.02299,2.97486,2.86465,2.84319,2.8368,3.05424,60.7533,52.7634,44.809,38.7609,32.3674,26.398,20.7808,15.9532,10.7713,5.61751,-0.179097,301.083,303.909,306.299,308.465,310.264,313.21,315.508,317.795,319.812,321.904
DP 594,0.6,-50,30,28.490000000000002,1.509999999999998,186.484,186.484,792.691692611333,26.98,43.168000000000006,3,74.7691692611333,10,67.38458463056665,50.074000000000005,43.168000000000006,2,74.7691692611333,9,15,3.716097744186983E-05,11.25,0.032,50.75,0.03,0.02698,0.015,0.6,108985.29260526942,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.309,289.808,291.314,293.13,294.963,296.854,298.744,300.681,302.668,304.743,306.206,4.3324,3.8143,3.53031,3.25816,3.08354,3.02292,2.9323,2.95111,2.95851,2.75828,2.93945,61.4187,53.1272,45.8537,39.2613,33.0473,27.0267,21.6932,16.1751,10.6188,5.92892,-0.141415,301.451,304.186,306.191,308.479,309.785,312.729,315.621,317.179,319.529,321.48
DP 595,0.6,-50,30,28.592,1.4080000000000013,187.66719999999998,187.66719999999998,798.34510644723775,27.184,43.494400000000006,3,75.334510644723778,10,67.6672553223619,50.339200000000005,43.494400000000006,2,75.334510644723778,9,15,3.7725061901050992E-05,11.25,0.032,50.75,0.03,0.027184000000000003,0.015,0.6,107355.68865659488,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.292,289.813,291.47,293.292,295.004,296.917,298.737,300.744,302.757,304.699,306.137,4.32614,3.58805,3.37604,3.27648,3.02079,3.04393,2.96097,2.88764,2.78623,2.82286,3.0407,60.6692,52.7307,45.4554,38.5866,32.69,26.6647,21.1668,15.8017,10.9015,5.95094,-0.196682,300.961,304.359,306.389,308.454,310.94,312.908,315.552,317.396,319.945,321.667
DP 596,0.6,-50,30,28.694000000000003,1.3059999999999974,188.85040000000004,188.85040000000004,803.99852028314262,27.388,43.820800000000006,3,75.899852028314257,10,67.949926014157143,50.604400000000005,43.820800000000006,2,75.899852028314257,9,15,3.8293395427127993E-05,11.25,0.032,50.75,0.03,0.027388000000000003,0.015,0.6,105762.36332208032,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.269,289.798,291.401,293.086,294.956,296.686,298.725,300.673,302.661,304.396,305.88,4.27469,3.8092,3.41016,3.38623,3.12495,2.93417,2.98558,2.95136,2.89838,2.97622,3.03032,61.0889,52.5742,45.83,38.4736,32.7781,27.4991,21.6001,16.2711,10.9015,5.39333,-0.116992,301.22,303.811,305.702,308.487,310.549,312.77,314.71,316.816,319.322,320.736
DP 597,0.6,-50,30,28.796,1.2040000000000006,190.03359999999998,190.03359999999998,809.65193411904738,27.592,44.1472,3,76.465193411904735,10,68.232596705952375,50.8696,44.1472,2,76.465193411904735,9,15,3.8865978020100814E-05,11.25,0.032,50.75,0.03,0.027592,0.015,0.6,104204.24768174905,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.318,289.732,291.354,293.156,294.927,296.683,298.487,300.541,302.434,304.378,305.693,4.28266,3.60345,3.30236,3.19243,3.12056,3.09911,3.07418,2.95015,2.88685,2.7463,3.11223,60.853,52.7532,45.7593,39.1157,33.1922,26.917,21.1395,16.0416,10.9113,6.13587,-0.150026,301.006,303.447,305.814,308.562,310.228,312.635,314.601,316.769,318.812,320.635
DP 598,0.6,-50,30,28.898,1.1020000000000003,191.2168,191.21679999999998,815.30534795495225,27.796,44.473600000000005,3,77.030534795495228,10,68.5152673977476,51.1348,44.473600000000005,2,77.030534795495228,9,15,3.9442809679969474E-05,11.25,0.032,50.75,0.03,0.027796,0.015,0.6,102680.31189615633,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.323,289.741,291.275,293.118,295.006,296.944,298.684,300.662,302.579,304.692,305.847,4.2873,3.73712,3.3026,3.19444,3.10855,2.8827,2.99295,2.92725,2.86834,2.82488,3.09036,60.3303,52.0065,45.5312,38.822,32.5588,27.083,21.4268,15.8142,10.9855,5.69006,-0.237935,301.195,303.829,306.477,308.651,310.498,312.902,314.913,317.283,319.096,321.132
